MUSC,101,University Chorus,1.00,,,TERMS-OFFERED,0
MUSC,109,University Orchestra,1.00,,,TERMS-OFFERED,0
MUSC,118,Chamber Music: Strings,1.00,,,TERMS-OFFERED,0
MUSC,121,Music Theory I,3.00,,,TERMS-OFFERED,0
MUSC,130,Introduction to Music,3.00,,,TERMS-OFFERED,0
MUSC,190,Class Piano I,2.00,,,TERMS-OFFERED,0
MUSC,191,Class Guitar I,2.00,,,TERMS-OFFERED,0
MUSC,241,Private Lesson: Composition,2.00,,,TERMS-OFFERED,0
MUSC,291,Class Guitar II,2.00,MUSC191,,TERMS-OFFERED,0
MUSC,380,ST:Music Appreciation,0.50 to 12.00,,,TERMS-OFFERED,0
MUSC,107,Jazz Orchestra,1.00,,,TERMS-OFFERED,0
MUSC,115,Gospel Choir,1.00,,,TERMS-OFFERED,0
MUSC,120,Music Fundamentals,3.00,,,TERMS-OFFERED,0
MUSC,238,Rock Music Since the Mid-60s,3.00,,,TERMS-OFFERED,0
MUSC,290,Class Piano II,2.00,MUSC190,,TERMS-OFFERED,0
MUSC,331,World Musics,3.00,,,TERMS-OFFERED,0
