WRIT,301,Writing Poetry,3.00,ENGL103 or ENGL105,,TERMS-OFFERED,0
WRIT,304,ST: Hospice Journaling,3.00,ENGL103 or ENGL105,,TERMS-OFFERED,0
WRIT,405,Internship in Literary Publishing,2.00,ENGL103 or ENGL105,,TERMS-OFFERED,0
WRIT,312,The Practice of Professional Writing,3.00,ENGL103 or ENGL105,,TERMS-OFFERED,0
