MUSL,750,Museum Leadership Practicum I,3.00,MUSL500 and MUSL530,,TERMS-OFFERED,0
MUSL,765,ST:Hist Cstm-Directoire-WWI,1.00 to 4.00,,,TERMS-OFFERED,0
