EDHE,520,Student Development & Customer Service Management,3.00,,,TERMS-OFFERED,0
EDHE,530,Higher Education Law,3.00,,,TERMS-OFFERED,0
EDHE,601,Strategic Planning & Evaluation,3.00,,,TERMS-OFFERED,0
EDHE,606,Higher Education Career Development,3.00,,,TERMS-OFFERED,0
EDHE,652,"Enrollment Marketing, Recruitment & Retention",3.00,,,TERMS-OFFERED,0
EDHE,662,Critical Issues in Student Affairs,3.00,,,TERMS-OFFERED,0
EDHE,669,Diversity in Higher Education,3.00,,,TERMS-OFFERED,0
EDHE,715,Higher Education Co-op I with Portfolio,1.50,AADM710,,TERMS-OFFERED,0
EDHE,602,Managing Campus Operations,3.00,,,TERMS-OFFERED,0
EDHE,634,Proposal Writing & Sponsored Project Management,3.00,,,TERMS-OFFERED,0
EDHE,654,Financial Aid & Enrollment Management,3.00,,,TERMS-OFFERED,0
EDHE,664,Strategies for Educational Success,3.00,,,TERMS-OFFERED,0
