RADI,133,Radiologic Physics II,3.00,RADI132,,TERMS-OFFERED,0
RADI,203,Principles of Exposure IV,2.00,RADI154,,TERMS-OFFERED,0
RADI,198,Clinical Practicum IV,2.00,RADI197 and RADI154 and RADI166,,TERMS-OFFERED,0
