CFTP,505,Bowen Theory,4.00,,,TERMS-OFFERED,0
CFTP,512,Behavioral Models of Family Therapy,4.00,,,TERMS-OFFERED,0
CFTP,520,Family Life Cycle,4.00,,,TERMS-OFFERED,0
CFTP,533,Practicum IV,1.00,CFTP532,,TERMS-OFFERED,0
CFTP,802,Couple and Family Therapy Dissertation,1.00 to 20.00,,,TERMS-OFFERED,0
CFTP,508,Structural Family Therapy,4.00,,,TERMS-OFFERED,0
CFTP,517,Addictions in The Family,4.00,,,TERMS-OFFERED,0
CFTP,801,Couple and Family Therapy Internship,1.00 to 20.00,,,TERMS-OFFERED,0
