CI,101,Computing and Informatics Design I,2.00,,,TERMS-OFFERED,0
CI,120,CCI Transfer Student Seminar,2.00,,,TERMS-OFFERED,0
CI,491,Senior Project I,3.00,CS451 or INFO324 or INFO420,,TERMS-OFFERED,0
