PRMT,110,Introduction to Property Management,3.00,,,TERMS-OFFERED,0
PRMT,610,Facilities Management,3.00,,,TERMS-OFFERED,0
PRMT,335,Marketing and Leasing for Residential Properties,3.00,,,TERMS-OFFERED,0
