INTR,200,History of Modern Architecture and Interiors,3.00,,,TERMS-OFFERED,0
INTR,220,Visualization II: Orthographic,3.00,,,TERMS-OFFERED,0
INTR,225,Environmental Design Theory,3.00,,,TERMS-OFFERED,0
INTR,231,Structure,4.00,VSST103 or VSST106,,TERMS-OFFERED,0
INTR,351,Interior Lighting,3.00,INTR350,,TERMS-OFFERED,0
INTR,442,Hospitality Design Studio,4.00,INTR430,,TERMS-OFFERED,0
INTR,491,Senior Project I,3.00,INTR430,,TERMS-OFFERED,0
INTR,732,Graduate Studio B,4.00,INTR722,INTR733,TERMS-OFFERED,0
INTR,762,Graduate Studio E,4.00,INTR752,INTR763,TERMS-OFFERED,0
INTR,799,ST:Digi Fab,1.00 to 4.00,,,TERMS-OFFERED,0
INTR,861,Advanced Visual Methods,3.00,,,TERMS-OFFERED,0
INTR,894,Thesis Programming,3.00,,,TERMS-OFFERED,0
INTR,250,Interior Materials,3.00,,,TERMS-OFFERED,0
INTR,451,Interior Systems,3.00,INTR350,INTR430,TERMS-OFFERED,0
