HNRS,200,Introduction to Honors Program,1.00,,,TERMS-OFFERED,0
HNRS,201,Intro to Ballroom Dancing,3.00,,,TERMS-OFFERED,0
HNRS,301,Shakespeare's Villains,3.00,,,TERMS-OFFERED,0
HNRS,302,Terrorism and Torture,3.00,,,TERMS-OFFERED,0
HNRS,490,ST:Berlin,0.50 to 12.00,,,TERMS-OFFERED,0
