DSMR,100,Computer Imaging I,3.00,,,TERMS-OFFERED,0
DSMR,205,eFashion Promotion,3.00,,,TERMS-OFFERED,0
DSMR,210,Presentation Techniques Design and Merchandising,3.00,VSST102 or VSST105 and VSCM100 or DSMR100,,TERMS-OFFERED,0
DSMR,230,Textiles for Design and Merchandising,3.00,,,TERMS-OFFERED,0
DSMR,231,Retail Principles,3.00,,,TERMS-OFFERED,0
DSMR,311,Visual Merchandising,4.00,VSST103 or VSST106 and DSMR211,,TERMS-OFFERED,0
DSMR,333,Fashion Product Development,3.00,FASH201,,TERMS-OFFERED,0
DSMR,465,ST:Blogging for D&M,0.50 to 12.00,,,TERMS-OFFERED,0
DSMR,496,Senior Problem in Design and Merchandising,3.00,,,TERMS-OFFERED,0
DSMR,310,Computer Integrated Merchandising Management,3.00,DSMR211 and DSMR232,,TERMS-OFFERED,0
DSMR,315,Media Merchandising I,3.00,VSST103 and DSMR210 and DSMR211 and ENGL103,,TERMS-OFFERED,0
