TVMN,605,Foundation Seminar in TV Management,3.00,,,TERMS-OFFERED,0
TVMN,710,Television Programming,3.00,,,TERMS-OFFERED,0
TVMN,700,Television Practicum,3.00,,,TERMS-OFFERED,0
TVMN,791,Thesis Completion,0.50,TVMN790,,TERMS-OFFERED,0
