PLCY,503,Theory and Practice of Policy Analysis,3.00,,,TERMS-OFFERED,0
PLCY,512,Case Study Document Review,1.00,PLCY504,,TERMS-OFFERED,0
PLCY,515,Case Study Colloquium,1.00,PLCY504 and PLCY511 and PLCY512 and PLCY513,,TERMS-OFFERED,0
PLCY,516,Case Study Research II,1.00,PLCY504 and PLCY515,,TERMS-OFFERED,0
PLCY,517,Case Study Final Project,1.00,PLCY504 and PLCY515,,TERMS-OFFERED,0
PLCY,514,Case Study Research I,1.00,PLCY504,,TERMS-OFFERED,0
PLCY,590,ST:: Poverty & Income Equality,0.50 to 12.00,,,TERMS-OFFERED,0
