ARCH,102,Studio 1-B,4.50,ARCH101 and ARCH131 or ARCH151,ARCH132,TERMS-OFFERED,0
ARCH,105,Studio 3-A,4.50,ARCH104 and ARCH161,ARCH134,TERMS-OFFERED,0
ARCH,122,Studio 2-2,3.00,ARCH121,ARCH142,TERMS-OFFERED,0
ARCH,191,Studio 1-1,3.00,,,TERMS-OFFERED,0
ARCH,242,Studio 4-2,4.00,ARCH241 and CIVE261,,TERMS-OFFERED,0
ARCH,262,Environmental Systems II,3.00,PHYS104 or PHYS184,,TERMS-OFFERED,0
ARCH,272,Materials & Structural Behavior II,3.00,ARCH271 or CIVE261,,TERMS-OFFERED,0
ARCH,336,Professional Practice II,3.00,ARCH335,,TERMS-OFFERED,0
ARCH,352,Studio 5-2,4.00,ARCH351 and ARCH261,ARCH262,TERMS-OFFERED,0
ARCH,362,Studio 6-2,4.00,ARCH361,ARCH336,TERMS-OFFERED,0
ARCH,421,Environmental Psychology and Design Theory,3.00,ARCH233,,TERMS-OFFERED,0
ARCH,491,ST:Intermediate Drawing Wksp,3.00,ARCH143,,TERMS-OFFERED,0
ARCH,497,Thesis II,8.00,ARCH496,,TERMS-OFFERED,0
ARCH,112,Studio 1-2,3.00,ARCH111 and ARCH131 or ARCH155,ARCH132,TERMS-OFFERED,0
ARCH,232,Studio 3-2,3.00,ARCH231,,TERMS-OFFERED,0
ARCH,342,Theories of Architecture II,3.00,ARCH143,,TERMS-OFFERED,0
