ENVE,302,Environmental Transport and Kinetics,3.00,CHE201,,TERMS-OFFERED,0
ENVE,421,Water and Waste Treatment II,3.00,,,TERMS-OFFERED,0
ENVE,486,Environmental Engineering Processes Laboratory I,2.00,ENVE302 and ENVE401,,TERMS-OFFERED,0
ENVE,492,Senior Design Project II,3.00,ENVE491,,TERMS-OFFERED,0
ENVE,560,Fundamentals of Air Pollution Control,3.00,,,TERMS-OFFERED,0
ENVE,727,Risk Assessment,3.00,,,TERMS-OFFERED,0
ENVE,410,Solid and Hazardous Waste,3.00,,,TERMS-OFFERED,0
ENVE,460,Fundamentals of Air Pollution Control,3.00,,,TERMS-OFFERED,0
ENVE,546,Solid Waste Systems,3.00,,,TERMS-OFFERED,0
ENVE,660,Chemical Kinetics in Environmental Engineering,3.00,,,TERMS-OFFERED,0
