AFAS,101,Introduction to Africana Studies,3.00,,,TERMS-OFFERED,0
AFAS,T280,ST: Wealth in Modern Africa,3.00,,,TERMS-OFFERED,0
AFAS,T380,ST: Global black Literature,12.00,,,TERMS-OFFERED,0
