ENTP,101,Life Strategies I,3.00,,,TERMS-OFFERED,0
ENTP,205,"Ready, Set, Fail",3.00,,,TERMS-OFFERED,0
ENTP,270,Social Entrepreneurship,3.00,,,TERMS-OFFERED,0
ENTP,370,Global Entrepreneurship,3.00,,,TERMS-OFFERED,0
ENTP,250,Ideation,3.00,,,TERMS-OFFERED,0
ENTP,350,Dynamics of the Family Firm,3.00,,,TERMS-OFFERED,0
ENTP,T480,W. Phila. Student Enterprises,1.00 to 12.00,,,TERMS-OFFERED,0
