JUDA,201,Jewish Literature and Civilization,3.00,,,TERMS-OFFERED,0
JUDA,T280,"ST: Seminar: Jews, Christians, Muslims",12.00,,,TERMS-OFFERED,0
JUDA,213,Jewish Cultural Tapestry,3.00,,,TERMS-OFFERED,0
