DIGM,100,Digital Design Tools,3.00,,,TERMS-OFFERED,0
DIGM,350,Digital Storytelling,3.00,,,TERMS-OFFERED,0
DIGM,475,Seminar: The Future of Digital Media,3.00,DIGM492,,TERMS-OFFERED,0
DIGM,491,Digital Media Senior Project Studio,1.00,,,TERMS-OFFERED,0
DIGM,521,Advanced Interactivity II,3.00,DIGM520,,TERMS-OFFERED,0
DIGM,540,New Media Project,3.00,,,TERMS-OFFERED,0
DIGM,T580,ST: Immersive Animation,12.00,,,TERMS-OFFERED,0
DIGM,680,Thesis Development,3.00,DIGM580,,TERMS-OFFERED,0
DIGM,220,Digital Still Imaging I,3.00,DIGM100 and VSST101 or VSST108,,TERMS-OFFERED,0
DIGM,494,Senior Project in Digital Media III,3.00,DIGM493,,TERMS-OFFERED,0
DIGM,531,Advanced Game Design II,3.00,DIGM530,,TERMS-OFFERED,0
