HNRS,200,Honors Seminar,1.00,,,TERMS-OFFERED,0
HNRS,301,Collage,3.00,,,TERMS-OFFERED,0
HNRS,302,The Wire,3.00,,,TERMS-OFFERED,0
HNRS,T380,ST: Honors Leadership,1.00 to 12.00,,,TERMS-OFFERED,0
HNRS,T480,ST: Great Books: The Hobbit,0.50 to 12.00,,,TERMS-OFFERED,0
HNRS,201,Foundations of Ballroom Dancing,3.00,,,TERMS-OFFERED,0
