PHTO,110,Photography,3.00,,,TERMS-OFFERED,0
PHTO,210,Intermediate Photography,3.00,PHTO110,,TERMS-OFFERED,0
PHTO,231,Color Photography,4.00,PHTO210,,TERMS-OFFERED,0
PHTO,275,History of Photography I,3.00,ARTH101,,TERMS-OFFERED,0
PHTO,340,Digital Photography III,4.00,PHTO140 and PHTO240,,TERMS-OFFERED,0
PHTO,392,Junior Project in Photography,3.00,PHTO234,,TERMS-OFFERED,0
PHTO,458,Advertising Portfolio Development,3.00,PHTO340,,TERMS-OFFERED,0
PHTO,495,Senior Thesis in Photography III,3.00,PHTO492 and PHTO493,,TERMS-OFFERED,0
PHTO,236,Photojournalism,4.00,PHTO210,,TERMS-OFFERED,0
PHTO,334,Advanced Studio Photography,4.00,PHTO234,,TERMS-OFFERED,0
PHTO,361,Advanced Photography,4.00,PHTO233 and PHTO253,,TERMS-OFFERED,0
PHTO,455,Landscape Photography,3.00,PHTO233,,TERMS-OFFERED,0
PHTO,T480,ST:Exhibition,0.50 to 12.00,,,TERMS-OFFERED,0
