ECEE,302,Electronic Devices,4.00,TDEC211 or ENGR220,,TERMS-OFFERED,0
ECEE,304,Electromagnetic Fields & Waves,4.00,MATH291,,TERMS-OFFERED,0
ECEE,422,Advanced Electronic Circuits I,3.00,ECEE421,,TERMS-OFFERED,0
ECEE,473,Antennas and Radiating Systems,4.00,ECEE471,,TERMS-OFFERED,0
ECEE,517,Microwave Networks & Transmission Media,3.00,,,TERMS-OFFERED,0
ECEE,642,Fiber Optics & Optical Communications II,3.00,ECEE641,,TERMS-OFFERED,0
ECEE,T480,ST: Intro to RF Elect Techniq,12.00,,,TERMS-OFFERED,0
ECEE,522,Photonic Devices,3.00,ECEE521,,TERMS-OFFERED,0
