MET,101,Manufacturing Materials,4.00,CHEM111 and CHEM113,,TERMS-OFFERED,0
MET,204,Applied Quality Control,3.00,STAT201,,TERMS-OFFERED,0
MET,408,MFG Information Management,3.00,MET205 and MATH122,,TERMS-OFFERED,0
MET,423,Senior Design Project III,3.00,MET422,,TERMS-OFFERED,0
