ANTH,101,Introduction to Cultural Diversity,3.00,,,TERMS-OFFERED,0
ANTH,110,Human Past:  Anthropology and Prehistoric Archeology,3.00,,,TERMS-OFFERED,0
ANTH,210,"Worldview: Science, Religion and Magic",3.00,,,TERMS-OFFERED,0
ANTH,T280,ST:Anthropology of Environment,12.00,,,TERMS-OFFERED,0
ANTH,T180,ST:Who Are We?,12.00,,,TERMS-OFFERED,0
ANTH,212,Native Americans,3.00,,,TERMS-OFFERED,0
