CJS,267,Introduction to Security Studies,3.00,,,TERMS-OFFERED,0
CJS,289,Terrorism,3.00,,,TERMS-OFFERED,0
CJS,T380,ST:Militarizing the Police,3.00,,,TERMS-OFFERED,0
