RUSS,101,Russian I,4.00,,,TERMS-OFFERED,0
RUSS,103,Russian III,4.00,RUSS102,,TERMS-OFFERED,0
RUSS,202,Russian V,4.00,RUSS201,,TERMS-OFFERED,0
RUSS,301,Russian VII,3.00,RUSS203,,TERMS-OFFERED,0
RUSS,303,Russian IX,3.00,RUSS302,,TERMS-OFFERED,0
