FMST,291,Hollywoodland II,3.00,FMST200,,TERMS-OFFERED,0
FMST,T380,ST:Japanese Cinema:Kurosawa,12.00,,,TERMS-OFFERED,0
FMST,352,The Horror Film,3.00,,,TERMS-OFFERED,0
