FMVD,206,Audio Production and Post,3.00,,,TERMS-OFFERED,0
FMVD,307,Cutting Trailers,3.00,FMVD237,,TERMS-OFFERED,0
FMVD,323,Production Workshop II,3.00,FMVD322,,TERMS-OFFERED,0
FMVD,T380,ST:Show Business,3.00,,,TERMS-OFFERED,0
FMVD,291,Hollywood Internshhip,0.50 to 3.00,,,TERMS-OFFERED,0
FMVD,310,Camera Operators Workshop,3.00,FMVD110 and FMVD115 and FMVD120,,TERMS-OFFERED,0
