WRIT,225,Creative Writing,3.00,ENGL103 or ENGL105,,TERMS-OFFERED,0
WRIT,301,Writing Poetry,3.00,ENGL103 or ENGL105,,TERMS-OFFERED,0
WRIT,303,Writing Humor and Comedy,3.00,ENGL103 or ENGL105,,TERMS-OFFERED,0
WRIT,T280,ST:Writing about Performance,12.00,,,TERMS-OFFERED,0
WRIT,302,Writing Fiction,3.00,ENGL103 or ENGL105,,TERMS-OFFERED,0
WRIT,405,Internship in Literary Publishing,2.00,ENGL103 or ENGL105,,TERMS-OFFERED,0
