TVIE,180,TV Industry Overview,3.00,,,0010,0
TVIE,280,"Research, Sales and Programming",3.00,TVIE180,,1000,0
TVIE,285,Media Law and Ethics,3.00,TVIE180 or EAM130,,0100,0
TVIE,290,Introduction to Money and the Media,3.00,,,0010,0
TVIE,365,Special Topics: TVIE,3.00,,,0000,0
