LANG,180,ST:Japanese Family & Society,0.50,,,1111,0
LANG,180,ST:Akutagawa & Kurosawa,0.50,,,1111,0
LANG,180,ST:Muslim Scholars,0.50,,,1111,0
LANG,180,ST:Italian Fashion and Culture,0.50,,,1111,0
