CAEE,201,Introduction to Infrastructure Engineering,3.00,,,1010,0
CAEE,210,Measurements in Civil & Architectural and Environmental Engineering I,3.00,CAEE201,,0101,0
CAEE,211,Measurements in Civil & Architectural and Environmental Engineering II,4.00,CAEE210,,0101,0
