STAT,201,Introduction to Business Statistics,4.00,MATH102 or MATH121 or MATH183,,1111,0
STAT,202,Business Statistics II,4.00,STAT201,,1110,0
STAT,205,Statistical Inference I,4.00,MATH122,,1010,0
STAT,206,Statistical Inference II,4.00,STAT205,,0101,0
STAT,261,Statistics I,3.00,MATH183,,1010,0
STAT,325,Six-Sigma Quality Implementation,4.00,STAT201 or STAT205,,0010,0
