IAS,190,Global Research Methods,3.00,,,0010,0
IAS,320,Building Global Bridges,3.00,,,0100,0
IAS,359,Culture and Values,3.00,,,0100,0
IAS,360,ST:Geography of Wine,3.00,,,1010,0
IAS,360,ST:US-Latin American Relations,3.00,,,1010,0
IAS,360,ST: Wealth in Modern Africa,3.00,,,1010,0
IAS,360,ST:Women & World Cinema,3.00,,,1010,0
IAS,360,ST:African Development,3.00,,,1010,0
IAS,360,ST:Arab Cinema & Society,3.00,,,1010,0
