ECES,301,Transform Methods and Filtering,4.00,TDEC221 or ENGR232 or MATH262 or MATH210 and ECE201,,TERMS-OFFERED,0
ECES,306,Analog & Digital Communication,4.00,ECES301 and ECES303,,TERMS-OFFERED,0
ECES,356,Theory of Control,4.00,ECES304,,TERMS-OFFERED,0
ECES,490,ST: Stat. Anal. Genomic Data,12.00,,,TERMS-OFFERED,0
ECES,513,Fundamentals of Systems III,3.00,ECES512,,TERMS-OFFERED,0
ECES,523,Detection & Estimation Theory,3.00,ECES521 and ECES522,,TERMS-OFFERED,0
ECES,682,Fundamentals of Image Processing,3.00,ECES631,,TERMS-OFFERED,0
ECES,690,ST: Stat. Anal. Genomic Data,9.00,,,TERMS-OFFERED,0
ECES,436,Multi-disciplinary Digital Signal Processing,4.00,ECES352,,TERMS-OFFERED,0
ECES,561,Medical Robotics I,3.00,ECES512,,TERMS-OFFERED,0
