PROJ,301,Introduction to Project Management,3.00,,,TERMS-OFFERED,0
PROJ,501,Introduction to Project Management,3.00,,,TERMS-OFFERED,0
PROJ,520,Project Risk Assessment & Management,3.00,PROJ501,,TERMS-OFFERED,0
PROJ,530,Managing Multiple Projects,3.00,PROJ501,,TERMS-OFFERED,0
PROJ,695,Capstone Project in Project Management,3.00,PROJ502 and PROJ510 and PROJ515 and PROJ520 and PROJ525 and PROJ530 and PROJ535 and PROJ603,,TERMS-OFFERED,0
PROJ,380,ST:Ess of Mng Multiple Project,0.50 to 12.00,,,TERMS-OFFERED,0
PROJ,540,Project Procurement Management,3.00,PROJ501,,TERMS-OFFERED,0
