FIN,301,Introduction to Finance,4.00,ACCT115 or HRM310 and STAT201 or STAT205 or STAT261,,TERMS-OFFERED,0
FIN,302,Intermediate Corporate Finance,4.00,FIN301 and STAT202 or STAT206,,TERMS-OFFERED,0
FIN,321,Investment Securities & Markets,4.00,FIN301 and STAT202 or STAT206,,TERMS-OFFERED,0
FIN,323,Risk Management,4.00,FIN321 and STAT202 or STAT206,,TERMS-OFFERED,0
FIN,325,Financial Institutions and Markets,4.00,FIN301 and STAT202 or STAT206,,TERMS-OFFERED,0
FIN,338,Money and Capital Markets,4.00,FIN325,,TERMS-OFFERED,0
FIN,340,Seminar in Finance,4.00,FIN302 and FIN321 and FIN325,,TERMS-OFFERED,0
FIN,346,Global Financial Management,4.00,FIN301,,TERMS-OFFERED,0
FIN,350,Personal Finance,4.00,,,TERMS-OFFERED,0
FIN,498,ST:FIN Planning & Analysis,12.00,FIN301,,TERMS-OFFERED,0
FIN,610,Corporate Governance,3.00,FIN601,,TERMS-OFFERED,0
FIN,640,Mergers and Acquisitions,3.00,FIN602,,TERMS-OFFERED,0
FIN,642,Business Conditions and Forecasting,3.00,FIN601,,TERMS-OFFERED,0
FIN,649,Comparative Financial Analysis,3.00,FIN601 and FIN626,,TERMS-OFFERED,0
FIN,928,Doctoral Seminar in Financial Econometrics,3.00,,,TERMS-OFFERED,0
FIN,990,ST:Empirical Methods,9.00,,,TERMS-OFFERED,0
FIN,332,Investment Analysis,4.00,FIN321,,TERMS-OFFERED,0
FIN,341,Applied Portfolio Management,4.00,FIN321,,TERMS-OFFERED,0
FIN,648,International Financial Management,3.00,FIN601,,TERMS-OFFERED,0
FIN,698,ST:Portfolio Mgmt Appl,0.50 to 9.00,FIN601,,TERMS-OFFERED,0
