STAT,201,Introduction to Business Statistics,4.00,MATH102 or MATH121 or MATH183,,TERMS-OFFERED,0
STAT,202,Business Statistics II,4.00,STAT201,,TERMS-OFFERED,0
STAT,205,Statistical Inference I,4.00,MATH122,,TERMS-OFFERED,0
STAT,601,Business Statistics,3.00,,,TERMS-OFFERED,0
STAT,632,Datamining for Managers,3.00,STAT601,,TERMS-OFFERED,0
STAT,990,ST:Multivariate Analysis II,0.50 to 9.00,,,TERMS-OFFERED,0
STAT,325,Six-Sigma Quality Implementation,4.00,STAT201 or STAT205,,TERMS-OFFERED,0
STAT,628,Applied Regression Analysis,3.00,STAT601 or STAT610,,TERMS-OFFERED,0
