ANIM,141,Computer Graphic Imagery II,3.00,DIGM110 or ANIM140,,TERMS-OFFERED,0
ANIM,152,Multimedia Timeline Design,3.00,DIGM100 and VSST110,,TERMS-OFFERED,0
ANIM,219,Digital Compositing,3.00,ANIM211 or DIGM211,,TERMS-OFFERED,0
ANIM,247,Organic Modeling,3.00,ANIM141 or DIGM141,,TERMS-OFFERED,0
ANIM,388,Spatial Data Capture,3.00,DIGM212 or ANIM212,,TERMS-OFFERED,0
ANIM,465,ST:Experimental Anim. Lab,3.00,,,TERMS-OFFERED,0
ANIM,399,Character Animation,0.50 to 12.00,,,TERMS-OFFERED,0
