PRST,440,Policy Analysis,3.00,,,TERMS-OFFERED,0
PRST,503,Ethics for Professionals,3.00,,,TERMS-OFFERED,0
PRST,492,Professional Portfolio II,3.00,COM230 and CAT360 and PRST491,,TERMS-OFFERED,0
