VSCM,230,Visual Communication I,4.00,VSST102 or VSST105,,TERMS-OFFERED,0
VSCM,231,Visual Communication II,4.00,VSCM230,,TERMS-OFFERED,0
VSCM,240,Typography I,3.00,VSST101 or VSST104 or VSST108,,TERMS-OFFERED,0
VSCM,242,Typography II,3.00,VSCM240,,TERMS-OFFERED,0
VSCM,331,Visual Communication V,4.00,VSCM330,,TERMS-OFFERED,0
VSCM,350,Graphic Design: 20th Century and Beyond,3.00,,,TERMS-OFFERED,0
VSCM,450,Professional Portfolio,3.00,VSCM430 or ADGD320 or EVGD320,,TERMS-OFFERED,0
VSCM,460,Professional Practice,3.00,VSCM430,,TERMS-OFFERED,0
VSCM,T480,ST: Advanced Web,3.00 to 12.00,,,TERMS-OFFERED,0
VSCM,496,Senior Thesis Graphic Design,3.00,VSCM430,,TERMS-OFFERED,0
VSCM,479,Graphic Design Seminar: Advanced Media,3.00,,,TERMS-OFFERED,0
