CHIN,101,Chinese I,4.00,,,TERMS-OFFERED,0
CHIN,102,Chinese II,4.00,CHIN101,,TERMS-OFFERED,0
CHIN,202,Chinese V,4.00,CHIN201,,TERMS-OFFERED,0
CHIN,303,Chinese lX,3.00,CHIN302,,TERMS-OFFERED,0
CHIN,301,Chinese VII,3.00,CHIN203,,TERMS-OFFERED,0
CHIN,451,Introduction to Business and Professional Chinese,3.00,CHIN303,,TERMS-OFFERED,0
