MLSC,102,Basic Leadership Lab/Practicum,,,,TERMS-OFFERED,0
MLSC,202,Basic Leadership Lab/Practicum,,,,TERMS-OFFERED,0
MLSC,302,Leadership Lab/Practicum,,MLSC110 or MLSC120 and MLSC130 and MLSC210 and MLSC220 and MLSC230 and MLSC310,,TERMS-OFFERED,0
MLSC,330,Military Leadership Co-op Preparation,2.00,MLSC110 or MLSC120 and MLSC130 and MLSC210 and MLSC220 and MLSC230 and MLSC310 and MLSC320,,TERMS-OFFERED,0
MLSC,420,Leadership in Contemporary Environments,2.00,MLSC110 or MLSC120 and MLSC130 and MLSC210 and MLSC220 and MLSC230 and MLSC310 and MLSC320 and MLSC330 and MLSC410,,TERMS-OFFERED,0
MLSC,303,Leadership Lab/Practicum,,MLSC110 or MLSC120 and MLSC130 and MLSC210 and MLSC220 and MLSC230 and MLSC310 and MLSC320,,TERMS-OFFERED,0
MLSC,402,Leadership Lab/Practicum,,MLSC110 or MLSC120 and MLSC130 and MLSC210 and MLSC220 and MLSC230 and MLSC310 and MLSC320 and MLSC330 and MLSC410,,TERMS-OFFERED,0
